step,num_vehicles,avg_waiting_time,queue_length
678,27,0.7777777777777778,7
679,31,1.0,10
680,32,1.34375,12
681,32,1.78125,14
682,29,2.4482758620689653,14
683,28,3.0714285714285716,15
684,31,3.2903225806451615,16
685,31,3.806451612903226,16
686,31,4.32258064516129,16
687,28,5.392857142857143,17
688,28,6.0,17
689,26,6.653846153846154,16
690,26,6.884615384615385,16
691,26,6.615384615384615,14
692,23,7.086956521739131,12
693,27,6.0,11
694,28,6.178571428571429,11
695,28,6.571428571428571,11
696,24,8.25,14
697,24,8.875,15
698,24,9.291666666666666,14
699,22,10.590909090909092,13
700,20,12.2,12
701,20,12.8,12
702,22,12.181818181818182,12
703,23,12.173913043478262,12
704,24,12.166666666666666,12
705,22,13.863636363636363,13
706,23,13.869565217391305,14
707,23,14.347826086956522,14
708,21,16.238095238095237,13
709,20,17.6,12
710,20,18.2,12
711,22,17.09090909090909,12
712,23,16.869565217391305,12
713,24,16.666666666666668,12
714,22,18.727272727272727,12
715,22,19.318181818181817,13
716,23,19.0,13
717,22,20.363636363636363,12
718,21,21.904761904761905,12
719,19,24.94736842105263,14
720,21,11.238095238095237,10
721,22,0.45454545454545453,4
722,22,0.7272727272727273,6
723,27,0.8518518518518519,7
724,28,1.1071428571428572,8
725,30,1.3666666666666667,10
726,28,1.8928571428571428,13
727,28,2.4285714285714284,15
728,28,2.9285714285714284,15
729,32,3.03125,15
730,31,3.6451612903225805,16
731,32,4.03125,16
732,32,4.5625,17
733,31,5.258064516129032,17
734,30,6.1,20
735,29,7.0,20
736,28,7.964285714285714,20
737,27,7.962962962962963,18
738,29,7.068965517241379,16
739,30,6.466666666666667,14
740,29,7.172413793103448,14
741,28,8.0,16
742,28,8.571428571428571,16
743,26,9.884615384615385,17
744,24,11.333333333333334,16
745,23,12.521739130434783,16
746,22,13.818181818181818,16
747,28,11.428571428571429,16
748,29,11.620689655172415,17
749,28,12.642857142857142,17
750,28,13.321428571428571,19
751,28,14.071428571428571,21
752,27,15.148148148148149,19
753,26,16.384615384615383,18
754,25,17.76,18
755,24,19.25,18
756,28,17.142857142857142,18
757,30,16.6,18
758,28,18.428571428571427,18
759,29,18.448275862068964,19
760,28,19.785714285714285,19
761,27,21.14814814814815,19
762,26,22.653846153846153,19
763,24,25.25,18
764,24,26.083333333333332,20
765,26,15.653846153846153,15
766,25,7.92,10
767,26,0.5,4
768,28,0.6428571428571429,5
769,30,0.8333333333333334,7
770,30,1.1666666666666667,10
771,28,1.6785714285714286,12
772,29,2.103448275862069,14
773,27,2.814814814814815,15
774,31,2.935483870967742,15
775,29,3.6551724137931036,15
776,29,4.172413793103448,15
777,29,4.689655172413793,15
778,28,5.392857142857143,15
779,29,5.758620689655173,16
780,27,6.814814814814815,17
781,25,7.48,16
782,23,8.26086956521739,15
783,28,6.357142857142857,13
784,27,6.518518518518518,12
785,26,6.653846153846154,11
786,25,6.88,12
787,23,8.043478260869565,13
788,22,8.954545454545455,13
789,22,9.5,13
790,21,10.476190476190476,12
791,20,11.6,12
792,22,11.090909090909092,12
793,23,11.130434782608695,12
794,24,11.166666666666666,12
795,23,12.217391304347826,13
796,22,13.409090909090908,14
797,23,13.347826086956522,14
798,22,14.363636363636363,12
799,20,16.4,12
800,20,17.0,12
801,22,16.0,12
802,23,15.826086956521738,12
803,24,15.666666666666666,12
804,23,16.91304347826087,13
805,22,18.272727272727273,13
806,22,18.727272727272727,12
807,22,19.272727272727273,12
808,21,20.80952380952381,13
809,19,23.736842105263158,14
810,21,10.761904761904763,9
811,23,0.43478260869565216,4
812,23,0.6521739130434783,5
813,27,0.8148148148148148,7
814,28,1.0714285714285714,8
815,30,1.3333333333333333,10
816,28,1.8928571428571428,13
817,28,2.4285714285714284,15
818,27,3.111111111111111,16
819,32,3.125,16
820,32,3.65625,17
821,31,4.32258064516129,17
822,30,5.066666666666666,18
823,29,5.862068965517241,18
824,28,6.285714285714286,17
825,27,6.777777777777778,18
826,26,6.846153846153846,16
827,26,7.038461538461538,15
828,31,6.032258064516129,14
829,31,6.483870967741935,14
830,29,7.413793103448276,14
831,29,7.896551724137931,14
832,29,8.448275862068966,16
833,28,9.321428571428571,18
834,24,11.458333333333334,16
835,24,12.125,16
836,23,13.347826086956522,16
837,28,11.535714285714286,16
838,29,11.724137931034482,17
839,28,12.75,17
840,28,13.392857142857142,18
841,28,14.107142857142858,20
842,28,14.75,20
843,26,16.5,18
844,26,17.192307692307693,18
845,24,19.375,18
846,28,17.25,18
847,29,17.275862068965516,18
848,28,18.535714285714285,18
849,29,18.517241379310345,18
850,28,19.892857142857142,20
851,28,20.5,19
852,26,22.73076923076923,18
853,25,24.4,19
854,24,26.208333333333332,19
855,26,15.846153846153847,15
856,25,8.24,10
857,26,0.5,4
858,26,0.6538461538461539,4
859,31,0.7741935483870968,7
860,31,1.064516129032258,9
861,30,1.4,10
862,28,1.9642857142857142,13
863,28,2.4285714285714284,13
864,31,2.6451612903225805,14
865,29,3.3448275862068964,15
866,29,3.896551724137931,16
867,29,4.379310344827586,15
868,26,5.461538461538462,15
869,26,6.115384615384615,17
870,25,7.04,17
871,25,7.2,16
872,24,7.666666666666667,15
873,28,6.142857142857143,13
874,28,6.142857142857143,12
875,28,6.178571428571429,12
876,25,6.96,12
877,25,7.52,14
878,25,8.0,14
879,22,9.727272727272727,15
880,22,10.318181818181818,14
881,22,10.727272727272727,13
882,24,10.25,13
883,24,10.75,13
884,24,11.208333333333334,12
885,23,12.217391304347826,12
886,22,13.363636363636363,13
887,22,13.909090909090908,13
888,23,13.826086956521738,13
889,22,15.0,13
890,20,17.05,12
891,22,16.045454545454547,12
892,24,15.208333333333334,12
893,24,15.708333333333334,12
894,23,16.956521739130434,13
895,22,18.363636363636363,14
896,23,18.0,13
897,21,20.238095238095237,12
898,21,20.80952380952381,12
899,19,23.68421052631579,13
900,21,10.619047619047619,8
901,22,0.3181818181818182,4
902,24,0.5416666666666666,6
903,27,0.7037037037037037,6
904,28,0.9285714285714286,7
905,31,1.1935483870967742,11
906,28,1.75,12
907,28,2.25,14
908,27,2.925925925925926,16
909,32,2.96875,16
910,30,3.7333333333333334,17
911,31,4.161290322580645,17
912,30,4.866666666666666,17
913,29,5.620689655172414,17
914,30,6.066666666666666,19
915,27,7.481481481481482,20
916,28,7.5,19
917,26,7.8076923076923075,17
918,30,6.5,15
919,29,6.827586206896552,14
920,30,7.066666666666666,14
921,30,7.566666666666666,15
922,29,8.413793103448276,17
923,28,9.25,16
924,25,11.04,17
925,24,12.125,16
926,24,12.791666666666666,16
927,28,11.535714285714286,16
928,28,12.178571428571429,18
929,28,12.75,17
930,28,13.392857142857142,18
931,27,14.592592592592593,19
932,27,15.25925925925926,19
933,26,16.53846153846154,19
934,26,17.192307692307693,18
935,25,18.6,18
936,27,17.88888888888889,18
937,28,17.892857142857142,18
938,28,18.535714285714285,18
939,28,19.178571428571427,18
940,26,21.346153846153847,18
941,28,20.464285714285715,18
942,26,22.73076923076923,18
943,26,23.423076923076923,18
944,25,25.16,20
945,26,15.846153846153847,15
946,25,8.2,10
947,26,0.5,4
948,27,0.6666666666666666,5
949,31,0.8064516129032258,7
950,31,1.064516129032258,8
951,28,1.6071428571428572,12
952,28,2.0714285714285716,13
953,29,2.4827586206896552,14
954,29,3.0,15
955,31,3.2903225806451615,15
956,29,4.0344827586206895,15
957,28,4.714285714285714,15
958,27,5.444444444444445,15
959,27,6.074074074074074,17
960,27,6.703703703703703,17
961,25,7.36,16
962,24,7.833333333333333,15
963,28,6.357142857142857,13
964,27,6.148148148148148,11
965,27,6.037037037037037,10
966,26,6.730769230769231,12
967,26,7.1923076923076925,13
968,24,8.291666666666666,13
969,22,9.545454545454545,12
970,21,10.571428571428571,12
971,20,11.7,12
972,22,11.181818181818182,12
973,24,10.75,12
974,23,11.782608695652174,13
975,24,11.75,12
976,22,13.363636363636363,12
977,23,13.304347826086957,12
978,22,14.5,13
979,21,15.714285714285714,12
980,20,17.1,12
981,22,16.09090909090909,12
982,24,15.25,12
983,24,15.75,12
984,23,16.956521739130434,12
985,22,18.272727272727273,12
986,23,18.0,12
987,22,19.363636363636363,12
988,20,21.95,13
989,19,23.894736842105264,15
990,21,10.80952380952381,9
991,22,0.5454545454545454,5
992,23,0.782608695652174,6
993,27,0.9629629629629629,8
994,28,1.25,9
995,30,1.5,10
996,28,2.107142857142857,14
997,27,2.740740740740741,15
998,27,3.3333333333333335,16
999,30,3.533333333333333,16
1000,31,3.967741935483871,17
1001,31,4.516129032258065,17
1002,30,5.233333333333333,17
1003,30,5.833333333333333,18
1004,29,6.689655172413793,19
1005,28,7.642857142857143,20
1006,27,8.148148148148149,19
1007,27,7.814814814814815,17
1008,30,6.733333333333333,15
1009,30,6.833333333333333,14
1010,30,7.3,14
1011,29,8.068965517241379,15
1012,28,9.035714285714286,19
1013,27,9.925925925925926,18
1014,24,11.75,17
1015,24,12.375,16
1016,24,13.041666666666666,16
1017,27,12.185185185185185,16
1018,29,11.931034482758621,17
1019,28,12.964285714285714,17
1020,28,13.642857142857142,19
1021,28,14.357142857142858,20
1022,28,14.892857142857142,18
1023,26,16.73076923076923,18
1024,26,17.423076923076923,18
1025,24,19.625,18
1026,28,17.464285714285715,18
1027,29,17.482758620689655,18
1028,29,18.103448275862068,18
1029,28,19.428571428571427,19
1030,28,20.107142857142858,20
1031,27,21.51851851851852,20
1032,26,23.0,19
1033,26,23.73076923076923,19
1034,24,26.583333333333332,21
1035,25,16.76,15
1036,24,8.75,10
1037,26,0.6153846153846154,4
1038,28,0.75,5
1039,31,0.967741935483871,9
1040,31,1.2903225806451613,11
1041,28,1.7857142857142858,11
1042,29,2.1724137931034484,13
1043,27,2.8518518518518516,14
1044,32,2.84375,14
1045,29,3.6551724137931036,15
1046,28,4.321428571428571,15
1047,29,4.724137931034483,16
1048,27,5.703703703703703,17
